94,-13.25755662,-12.80454046,-12.27455229
95,-12.80454046,-12.27455229,-11.68171893
96,-12.27455229,-11.68171893,-11.04117783
97,-11.68171893,-11.04117783,-10.36822049
98,-11.04117783,-10.36822049,-9.677544599
99,-10.36822049,-9.677544599,-8.982664413
100,-9.677544599,-8.982664413,-8.295500032
101,-8.982664413,-8.295500032,-7.626141267
102,-8.295500032,-7.626141267,-6.982764671
103,-7.626141267,-6.982764671,-6.371672768
104,-6.982764671,-6.371672768,-5.797421825
105,-6.371672768,-5.797421825,-5.26300651
106,-5.797421825,-5.26300651,-4.770074623
107,-5.26300651,-4.770074623,-4.319150963
108,-4.770074623,-4.319150963,-3.909855307
109,-4.319150963,-3.909855307,-3.541104612
110,-3.909855307,-3.541104612,-3.211293725
111,-3.541104612,-3.211293725,-2.91845205
112,-3.211293725,-2.91845205,-2.660375808
113,-2.91845205,-2.660375808,-2.434736994
114,-2.660375808,-2.434736994,-2.239171006
115,-2.434736994,-2.239171006,-2.071345378
116,-2.239171006,-2.071345378,-1.929012171
117,-2.071345378,-1.929012171,-1.810046588
118,-1.929012171,-1.810046588,-1.71247417
119,-1.810046588,-1.71247417,-1.634488752
120,-1.71247417,-1.634488752,-1.574463084
121,-1.634488752,-1.574463084,-1.530953785
122,-1.574463084,-1.530953785,-1.502702027
123,-1.530953785,-1.502702027,-1.488631149
124,-1.502702027,-1.488631149,-1.487842171
125,-1.488631149,-1.487842171,-1.499608003
126,-1.487842171,-1.499608003,-1.523366993
127,-1.499608003,-1.523366993,-1.558716296
128,-1.523366993,-1.558716296,-1.605405462
129,-1.558716296,-1.605405462,-1.663330509
130,-1.605405462,-1.663330509,-1.732528682
131,-1.663330509,-1.732528682,-1.813174008
132,-1.732528682,-1.813174008,-1.905573714
133,-1.813174008,-1.905573714,-2.010165472
134,-1.905573714,-2.010165472,-2.127515431
135,-2.010165472,-2.127515431,-2.258316882
136,-2.127515431,-2.258316882,-2.403389358
137,-2.258316882,-2.403389358,-2.563677887
138,-2.403389358,-2.563677887,-2.740252017
139,-2.563677887,-2.740252017,-2.934304097
140,-2.740252017,-2.934304097,-3.147146169
141,-2.934304097,-3.147146169,-3.380204612
142,-3.147146169,-3.380204612,-3.635011442
143,-3.380204612,-3.635011442,-3.9131909
144,-3.635011442,-3.9131909,-4.216439564
145,-3.9131909,-4.216439564,-4.546497828
146,-4.216439564,-4.546497828,-4.905110073
147,-4.546497828,-4.905110073,-5.293970347
148,-4.905110073,-5.293970347,-5.714649796
149,-5.293970347,-5.714649796,-6.168501592
150,-5.714649796,-6.168501592,-6.656538819
151,-6.168501592,-6.656538819,-7.179280766
152,-6.656538819,-7.179280766,-7.736563781
153,-7.179280766,-7.736563781,-8.327314479
154,-7.736563781,-8.327314479,-8.949286215
155,-8.327314479,-8.949286215,-9.598764881
156,-8.949286215,-9.598764881,-10.27025761
157,-9.598764881,-10.27025761,-10.95618831
158,-10.27025761,-10.95618831,-11.64663659
159,-10.95618831,-11.64663659,-12.32917036
160,-11.64663659,-12.32917036,-12.98883424
161,-12.32917036,-12.98883424,-13.60836227
162,-12.98883424,-13.60836227,-14.16867686
163,-13.60836227,-14.16867686,-14.64971361
164,-14.16867686,-14.64971361,-15.03156701
165,-14.64971361,-15.03156701,-15.2958911
166,-15.03156701,-15.2958911,-15.42741941
167,-15.2958911,-15.42741941,-15.41541024
168,-15.42741941,-15.41541024,-15.25479725
169,-15.41541024,-15.25479725,-14.94684719
170,-15.25479725,-14.94684719,-14.49919988
171,-14.94684719,-14.49919988,-13.92527346
172,-14.49919988,-13.92527346,-13.24313168
173,-13.92527346,-13.24313168,-12.47399775
174,-13.24313168,-12.47399775,-11.64063925
175,-12.47399775,-11.64063925,-10.76583634
176,-11.64063925,-10.76583634,-9.871094346
177,-10.76583634,-9.871094346,-8.975691257
178,-9.871094346,-8.975691257,-8.096082418
179,-8.975691257,-8.096082418,-7.245632374
180,-8.096082418,-7.245632374,-6.434612245
181,-7.245632374,-6.434612245,-5.670389399
182,-6.434612245,-5.670389399,-4.957738825
183,-5.670389399,-4.957738825,-4.299216698
184,-4.957738825,-4.299216698,-3.695550909
185,-4.299216698,-3.695550909,-3.146017455
186,-3.695550909,-3.146017455,-2.648783621
187,-3.146017455,-2.648783621,-2.201208118
188,-2.648783621,-2.201208118,-1.800094912
189,-2.201208118,-1.800094912,-1.441901717
190,-1.800094912,-1.441901717,-1.122906668
191,-1.441901717,-1.122906668,-0.839337908
192,-1.122906668,-0.839337908,-0.58747131
193,-0.839337908,-0.58747131,-0.363701415
194,-0.58747131,-0.363701415,-0.164590366
195,-0.363701415,-0.164590366,0.013100956
196,-0.164590366,0.013100956,0.172395889
197,0.013100956,0.172395889,0.316095929
198,0.172395889,0.316095929,0.446783034
199,0.316095929,0.446783034,0.566828139
200,0.446783034,0.566828139,0.678404142
201,0.566828139,0.678404142,0.783501966
202,0.678404142,0.783501966,0.883948598
203,0.783501966,0.883948598,0.981426267
204,0.883948598,0.981426267,1.0774921
205,0.981426267,1.0774921,1.173597813
206,1.0774921,1.173597813,1.271109066
207,1.173597813,1.271109066,1.371324279
208,1.271109066,1.371324279,1.475492737
209,1.371324279,1.475492737,1.584831894
210,1.475492737,1.584831894,1.700543829
211,1.584831894,1.700543829,1.823830796
212,1.700543829,1.823830796,1.955909849
213,1.823830796,1.955909849,2.098026476
214,1.955909849,2.098026476,2.251467146
215,2.098026476,2.251467146,2.417570638
216,2.251467146,2.417570638,2.597737903
217,2.417570638,2.597737903,2.793440139
218,2.597737903,2.793440139,3.006224579
219,2.793440139,3.006224579,3.237717352
220,3.006224579,3.237717352,3.489622508
221,3.237717352,3.489622508,3.763716024
222,3.489622508,3.763716024,4.061833274
223,3.763716024,4.061833274,4.385847993
224,4.061833274,4.385847993,4.737640294
225,4.385847993,4.737640294,5.119050735
226,4.737640294,5.119050735,5.531816861
227,5.119050735,5.531816861,5.977488047
228,5.531816861,5.977488047,6.457314059
229,5.977488047,6.457314059,6.972102577
230,6.457314059,6.972102577,7.522041259
231,6.972102577,7.522041259,8.106481184
232,7.522041259,8.106481184,8.723681044
233,8.106481184,8.723681044,9.370515859
234,8.723681044,9.370515859,10.04216082
235,9.370515859,10.04216082,10.73177046
236,10.04216082,10.73177046,11.43018578
237,10.73177046,11.43018578,12.12571605
238,11.43018578,12.12571605,12.80405588
239,12.12571605,12.80405588,13.44840746
240,12.80405588,13.44840746,14.03987737
241,13.44840746,14.03987737,14.55820037
242,14.03987737,14.55820037,14.98280514
243,14.55820037,14.98280514,15.29417823
244,14.98280514,15.29417823,15.47541081
245,15.29417823,15.47541081,15.51374501
246,15.47541081,15.51374501,15.40189438
247,15.51374501,15.40189438,15.13891758
248,15.40189438,15.13891758,14.73048334
249,15.13891758,14.73048334,14.18846858
250,14.73048334,14.18846858,13.52995294
251,14.18846858,13.52995294,12.77577691
252,13.52995294,12.77577691,11.9488908
253,12.77577691,11.9488908,11.07272529
254,11.9488908,11.07272529,10.16977143
255,11.07272529,10.16977143,9.260487756
256,10.16977143,9.260487756,8.362577832
257,9.260487756,8.362577832,7.490620762
258,8.362577832,7.490620762,6.655997602
259,7.490620762,6.655997602,5.867038912
260,6.655997602,5.867038912,5.129317897
261,5.867038912,5.129317897,4.446023368
262,5.129317897,4.446023368,3.818361287
263,4.446023368,3.818361287,3.245948766
264,3.818361287,3.245948766,2.727177681
265,3.245948766,2.727177681,2.25953552
266,2.727177681,2.25953552,1.839878621
267,2.25953552,1.839878621,1.464657952
268,1.839878621,1.464657952,1.130100595
269,1.464657952,1.130100595,0.83235168
270,1.130100595,0.83235168,0.567582111
271,0.83235168,0.567582111,0.332067478
272,0.567582111,0.332067478,0.122243151
273,0.332067478,0.122243151,-0.065259894
274,0.122243151,-0.065259894,-0.233594601
275,-0.065259894,-0.233594601,-0.385689339
276,-0.233594601,-0.385689339,-0.524248582
277,-0.385689339,-0.524248582,-0.651760444
278,-0.524248582,-0.651760444,-0.770509176
279,-0.651760444,-0.770509176,-0.88259112
280,-0.770509176,-0.88259112,-0.989932922
281,-0.88259112,-0.989932922,-1.094311087
282,-0.989932922,-1.094311087,-1.197372146
283,-1.094311087,-1.197372146,-1.300652941
284,-1.197372146,-1.300652941,-1.405600617
285,-1.300652941,-1.405600617,-1.513592061
286,-1.405600617,-1.513592061,-1.625952605
287,-1.513592061,-1.625952605,-1.743973857
288,-1.625952605,-1.743973857,-1.868930574
289,-1.743973857,-1.868930574,-2.002096508
290,-1.868930574,-2.002096508,-2.144759128
291,-2.002096508,-2.144759128,-2.298233131
292,-2.144759128,-2.298233131,-2.463872588
293,-2.298233131,-2.463872588,-2.64308148
294,-2.463872588,-2.64308148,-2.837322334
295,-2.64308148,-2.837322334,-3.048122467
296,-2.837322334,-3.048122467,-3.27707724
297,-3.048122467,-3.27707724,-3.525849455
298,-3.27707724,-3.525849455,-3.796163806
299,-3.525849455,-3.796163806,-4.089794922
300,-3.796163806,-4.089794922,-4.40854719
301,-4.089794922,-4.40854719,-4.754224079
302,-4.40854719,-4.754224079,-5.128584158
303,-4.754224079,-5.128584158,-5.533280514
304,-5.128584158,-5.533280514,-5.969779753
305,-5.533280514,-5.969779753,-6.439256352
306,-5.969779753,-6.439256352,-6.942458089
307,-6.439256352,-6.942458089,-7.47953855
308,-6.942458089,-7.47953855,-8.049853961
309,-7.47953855,-8.049853961,-8.651723904
310,-8.049853961,-8.651723904,-9.282159526
311,-8.651723904,-9.282159526,-9.936569071
312,-9.282159526,-9.936569071,-10.60845923
313,-9.936569071,-10.60845923,-11.28916198
314,-10.60845923,-11.28916198,-11.96762927
315,-11.28916198,-11.96762927,-12.63035045
316,-11.96762927,-12.63035045,-13.26145598
317,-12.63035045,-13.26145598,-13.84307065
318,-13.26145598,-13.84307065,-14.35596589
319,-13.84307065,-14.35596589,-14.78052747
320,-14.35596589,-14.78052747,-15.09800401
321,-14.78052747,-15.09800401,-15.29193733
322,-15.09800401,-15.29193733,-15.34961352
323,-15.29193733,-15.34961352,-15.26333197
324,-15.34961352,-15.26333197,-15.03128764
325,-15.26333197,-15.03128764,-14.65790875
326,-15.03128764,-14.65790875,-14.15358083
327,-14.65790875,-14.15358083,-13.533797
328,-14.15358083,-13.533797,-12.81787307
329,-13.533797,-12.81787307,-12.02742798
330,-12.81787307,-12.02742798,-11.18484331
331,-12.02742798,-11.18484331,-10.31188418
332,-11.18484331,-10.31188418,-9.428603611
333,-10.31188418,-9.428603611,-8.552585165
334,-9.428603611,-8.552585165,-7.6985195
335,-8.552585165,-7.6985195,-6.87807011
336,-7.6985195,-6.87807011,-6.099962525
337,-6.87807011,-6.099962525,-5.370227038
338,-6.099962525,-5.370227038,-4.692531659
339,-5.370227038,-4.692531659,-4.068554363
340,-4.692531659,-4.068554363,-3.498357398
341,-4.068554363,-3.498357398,-2.980739133
342,-3.498357398,-2.980739133,-2.513549211
343,-2.980739133,-2.513549211,-2.093960462
344,-2.513549211,-2.093960462,-1.718696321
345,-2.093960462,-1.718696321,-1.384215798
346,-1.718696321,-1.384215798,-1.086859921
347,-1.384215798,-1.086859921,-0.822964426
348,-1.086859921,-0.822964426,-0.588943689
349,-0.822964426,-0.588943689,-0.381350656
350,-0.588943689,-0.381350656,-0.19691718
351,-0.381350656,-0.19691718,-0.032578603
352,-0.19691718,-0.032578603,0.114514067
353,-0.032578603,0.114514067,0.24699157
354,0.114514067,0.24699157,0.367271051
355,0.24699157,0.367271051,0.477566044
356,0.367271051,0.477566044,0.579900223
357,0.477566044,0.579900223,0.676123701
358,0.579900223,0.676123701,0.767930893
359,0.676123701,0.767930893,0.856879233
360,0.767930893,0.856879233,0.944408162
361,0.856879233,0.944408162,1.03185801
362,0.944408162,1.03185801,1.120488484
363,1.03185801,1.120488484,1.211496582
364,1.120488484,1.211496582,1.306033824
365,1.211496582,1.306033824,1.405222734
366,1.306033824,1.405222734,1.510172571
367,1.405222734,1.510172571,1.621994288
368,1.510172571,1.621994288,1.741814736
369,1.621994288,1.741814736,1.870790095
370,1.741814736,1.870790095,2.010118512
371,1.870790095,2.010118512,2.161051864
372,2.010118512,2.161051864,2.324906512
373,2.161051864,2.324906512,2.503072829
374,2.324906512,2.503072829,2.697023174
375,2.503072829,2.697023174,2.908317828
376,2.697023174,2.908317828,3.138608242
377,2.908317828,3.138608242,3.389636687
378,3.138608242,3.389636687,3.663231118
379,3.389636687,3.663231118,3.961293686
380,3.663231118,3.961293686,4.285780889
381,3.961293686,4.285780889,4.638672828
382,4.285780889,4.638672828,5.021928428
383,4.638672828,5.021928428,5.437422835
384,5.021928428,5.437422835,5.886862515
385,5.437422835,5.886862515,6.371673061
386,5.886862515,6.371673061,6.892854345
387,6.371673061,6.892854345,7.450797893
388,6.892854345,7.450797893,8.045062382
389,7.450797893,8.045062382,8.674105603
390,8.045062382,8.674105603,9.334975604
391,8.674105603,9.334975604,10.02297074
392,9.334975604,10.02297074,10.73128856
393,10.02297074,10.73128856,11.4506967
394,10.73128856,11.4506967,12.16927511
395,11.4506967,12.16927511,12.8722946
396,12.16927511,12.8722946,13.54230881
397,12.8722946,13.54230881,14.15953853
398,13.54230881,14.15953853,14.70261101
399,14.15953853,14.70261101,15.14967807
400,14.70261101,15.14967807,15.47987231
401,15.14967807,15.47987231,15.67498114
402,15.47987231,15.67498114,15.72113894
403,15.67498114,15.72113894,15.61028762
404,15.72113894,15.61028762,15.34115599
405,15.61028762,15.34115599,14.91957278
406,15.34115599,14.91957278,14.35804393
407,14.91957278,14.35804393,13.67466241
408,14.35804393,13.67466241,12.89153737
409,13.67466241,12.89153737,12.03299645
410,12.89153737,12.03299645,11.12381909
411,12.03299645,11.12381909,10.18770794
412,11.12381909,10.18770794,9.246125576
413,10.18770794,9.246125576,8.317539951
414,9.246125576,8.317539951,7.41705447
415,8.317539951,7.41705447,6.556356242
416,7.41705447,6.556356242,5.743898057
417,6.556356242,5.743898057,4.98523059
418,5.743898057,4.98523059,4.283413445
419,4.98523059,4.283413445,3.639450453
420,4.283413445,3.639450453,3.052711557
421,3.639450453,3.052711557,2.521318171
422,3.052711557,2.521318171,2.0424801
423,2.521318171,2.0424801,1.61278
424,2.0424801,1.61278,1.228406476
425,1.61278,1.228406476,0.885339858
426,1.228406476,0.885339858,0.579496195
427,0.885339858,0.579496195,0.306835438
428,0.579496195,0.306835438,0.063439697
429,0.306835438,0.063439697,-0.154433035
430,0.063439697,-0.154433035,-0.350314874
431,-0.154433035,-0.350314874,-0.527509625
432,-0.350314874,-0.527509625,-0.689086448
433,-0.527509625,-0.689086448,-0.837882698
434,-0.689086448,-0.837882698,-0.976513549
435,-0.837882698,-0.976513549,-1.107386481
436,-0.976513549,-1.107386481,-1.232719081
437,-1.107386481,-1.232719081,-1.354558954
438,-1.232719081,-1.354558954,-1.47480479
439,-1.354558954,-1.47480479,-1.595227874
440,-1.47480479,-1.595227874,-1.717493482
441,-1.595227874,-1.717493482,-1.843181774
442,-1.717493482,-1.843181774,-1.973807849
443,-1.843181774,-1.973807849,-2.110840746
444,-1.973807849,-2.110840746,-2.255721186
445,-2.110840746,-2.255721186,-2.409877874
446,-2.255721186,-2.409877874,-2.574742158
447,-2.409877874,-2.574742158,-2.751760812
448,-2.574742158,-2.751760812,-2.942406637
449,-2.751760812,-2.942406637,-3.148186453
450,-2.942406637,-3.148186453,-3.370645951
451,-3.148186453,-3.370645951,-3.611370662
452,-3.370645951,-3.611370662,-3.871982102
453,-3.611370662,-3.871982102,-4.154127879
454,-3.871982102,-4.154127879,-4.45946422
455,-4.154127879,-4.45946422,-4.789629023
456,-4.45946422,-4.789629023,-5.146203148
457,-4.789629023,-5.146203148,-5.530657223
458,-5.146203148,-5.530657223,-5.944280914
459,-5.530657223,-5.944280914,-6.388091288
460,-5.944280914,-6.388091288,-6.862716919
461,-6.388091288,-6.862716919,-7.368254706
462,-6.862716919,-7.368254706,-7.904097382
463,-7.368254706,-7.904097382,-8.468731643
464,-7.904097382,-8.468731643,-9.059510017
465,-8.468731643,-9.059510017,-9.67240446
466,-9.059510017,-9.67240446,-10.3017564
467,-9.67240446,-10.3017564,-10.94004649
468,-10.3017564,-10.94004649,-11.57771706
469,-10.94004649,-11.57771706,-12.20309012
470,-11.57771706,-12.20309012,-12.80243056
471,-12.20309012,-12.80243056,-13.36020542
472,-12.80243056,-13.36020542,-13.85958108
473,-13.36020542,-13.85958108,-14.2831777
474,-13.85958108,-14.2831777,-14.61406356
475,-14.2831777,-14.61406356,-14.83692398
476,-14.61406356,-14.83692398,-14.93928987
477,-14.83692398,-14.93928987,-14.91267242
478,-14.93928987,-14.91267242,-14.75343789
479,-14.91267242,-14.75343789,-14.46327924
480,-14.75343789,-14.46327924,-14.04919923
481,-14.46327924,-14.04919923,-13.52299988
482,-14.04919923,-13.52299988,-12.90035596
483,-13.52299988,-12.90035596,-12.1996129
484,-12.90035596,-12.1996129,-11.44047872
485,-12.1996129,-11.44047872,-10.64277202
486,-11.44047872,-10.64277202,-9.825351555
487,-10.64277202,-9.825351555,-9.005302428
488,-9.825351555,-9.005302428,-8.197403053
489,-9.005302428,-8.197403053,-7.41385613
490,-8.197403053,-7.41385613,-6.664240892
491,-7.41385613,-6.664240892,-5.955632101
492,-6.664240892,-5.955632101,-5.292830787
493,-5.955632101,-5.292830787,-4.678658396
494,-5.292830787,-4.678658396,-4.114275987
495,-4.678658396,-4.114275987,-3.599500734
496,-4.114275987,-3.599500734,-3.133101512
497,-3.599500734,-3.133101512,-2.71306308
498,-3.133101512,-2.71306308,-2.336814111
499,-2.71306308,-2.336814111,-2.001418289
500,-2.336814111,-2.001418289,-1.703730224
501,-2.001418289,-1.703730224,-1.440519356
502,-1.703730224,-1.440519356,-1.20856574
503,-1.440519356,-1.20856574,-1.004731745
504,-1.20856574,-1.004731745,-0.82601359
505,-1.004731745,-0.82601359,-0.669576338
506,-0.82601359,-0.669576338,-0.532775542
507,-0.669576338,-0.532775542,-0.413168366
508,-0.532775542,-0.413168366,-0.30851654
509,-0.413168366,-0.30851654,-0.216783162
510,-0.30851654,-0.216783162,-0.136124988
511,-0.216783162,-0.136124988,-0.064881542
512,-0.136124988,-0.064881542,-0.001562127
513,-0.064881542,-0.001562127,0.055168429
514,-0.001562127,0.055168429,0.106504642
515,0.055168429,0.106504642,0.153515364
516,0.106504642,0.153515364,0.197158551
517,0.153515364,0.197158551,0.238295555
518,0.197158551,0.238295555,0.277704779
519,0.238295555,0.277704779,0.316094608
520,0.277704779,0.316094608,0.354115577
521,0.316094608,0.354115577,0.392371776
522,0.354115577,0.392371776,0.43143154
523,0.392371776,0.43143154,0.471837459
524,0.43143154,0.471837459,0.514115811
525,0.471837459,0.514115811,0.558785482
526,0.514115811,0.558785482,0.606366469
527,0.558785482,0.606366469,0.657388072
528,0.606366469,0.657388072,0.712396865
529,0.657388072,0.712396865,0.771964539
530,0.712396865,0.771964539,0.836695721
531,0.771964539,0.836695721,0.907235849
532,0.836695721,0.907235849,0.984279197
533,0.907235849,0.984279197,1.068577118
534,0.984279197,1.068577118,1.160946574
535,1.068577118,1.160946574,1.262278998
536,1.160946574,1.262278998,1.373549527
537,1.262278998,1.373549527,1.495826595
538,1.373549527,1.495826595,1.630281855
539,1.495826595,1.630281855,1.778200342
540,1.630281855,1.778200342,1.940990698
541,1.778200342,1.940990698,2.120195222
542,1.940990698,2.120195222,2.317499323
543,2.120195222,2.317499323,2.534739821
544,2.317499323,2.534739821,2.773911264
545,2.534739821,2.773911264,3.037169144
546,2.773911264,3.037169144,3.326828437
547,3.037169144,3.326828437,3.645355406
548,3.326828437,3.645355406,3.99534985
549,3.645355406,3.99534985,4.379514187
550,3.99534985,4.379514187,4.800604635
551,4.379514187,4.800604635,5.261358575
552,4.800604635,5.261358575,5.764390748
553,5.261358575,5.764390748,6.312049554
554,5.764390748,6.312049554,6.906223469
555,6.312049554,6.906223469,7.548087004
556,6.906223469,7.548087004,8.237776245
557,7.548087004,8.237776245,8.973986862
558,8.237776245,8.973986862,9.753493905
559,8.973986862,9.753493905,10.57060424
560,9.753493905,10.57060424,11.4165708
561,10.57060424,11.4165708,12.27902368
562,11.4165708,12.27902368,13.14150573
563,12.27902368,13.14150573,13.98323497
564,13.14150573,13.98323497,14.77924362
565,13.98323497,14.77924362,15.50104883
566,14.77924362,15.50104883,16.11797482
567,15.50104883,16.11797482,16.59915619
568,16.11797482,16.59915619,16.91610714
569,16.59915619,16.91610714,17.04556719
570,16.91610714,17.04556719,16.9721826
571,17.04556719,16.9721826,16.69052076
572,16.9721826,16.69052076,16.20598943
573,16.69052076,16.20598943,15.5344435
574,16.20598943,15.5344435,14.70054797
575,15.5344435,14.70054797,13.73523042
576,14.70054797,13.73523042,12.67271245
577,13.73523042,12.67271245,11.54762024
578,12.67271245,11.54762024,10.39256312
579,11.54762024,10.39256312,9.236395167
580,10.39256312,9.236395167,8.103203555
581,9.236395167,8.103203555,7.011940909
582,8.103203555,7.011940909,5.976551377
583,7.011940909,5.976551377,5.006424178
584,5.976551377,5.006424178,4.107026044
585,5.006424178,4.107026044,3.280597641
586,4.107026044,3.280597641,2.526835416
587,3.280597641,2.526835416,1.843512006
588,2.526835416,1.843512006,1.227012322
589,1.843512006,1.227012322,0.672778841
590,1.227012322,0.672778841,0.175669583
591,0.672778841,0.175669583,-0.269762403
592,0.175669583,-0.269762403,-0.669057027
593,-0.269762403,-0.669057027,-1.027691321
594,-0.669057027,-1.027691321,-1.350969214
595,-1.027691321,-1.350969214,-1.643947589
596,-1.350969214,-1.643947589,-1.911390663
597,-1.643947589,-1.911390663,-2.157746068
598,-1.911390663,-2.157746068,-2.387137182
599,-2.157746068,-2.387137182,-2.603367324
600,-2.387137182,-2.603367324,-2.809932258
601,-2.603367324,-2.809932258,-3.010038172
602,-2.809932258,-3.010038172,-3.20662288
603,-3.010038172,-3.20662288,-3.402378412
604,-3.20662288,-3.402378412,-3.599773551
605,-3.402378412,-3.599773551,-3.801075099
606,-3.599773551,-3.801075099,-4.008366894
607,-3.801075099,-4.008366894,-4.223565682
608,-4.008366894,-4.223565682,-4.448433063
609,-4.223565682,-4.448433063,-4.684582769
610,-4.448433063,-4.684582769,-4.933482506
611,-4.684582769,-4.933482506,-5.196449613
612,-4.933482506,-5.196449613,-5.474639737
613,-5.196449613,-5.474639737,-5.769027738
614,-5.474639737,-5.769027738,-6.080379999
615,-5.769027738,-6.080379999,-6.409217454
616,-6.080379999,-6.409217454,-6.755768759
617,-6.409217454,-6.755768759,-7.119913353
618,-6.755768759,-7.119913353,-7.50111468
619,-7.119913353,-7.50111468,-7.898344552
620,-7.50111468,-7.898344552,-8.310000722
621,-7.898344552,-8.310000722,-8.733821105
622,-8.310000722,-8.733821105,-9.166799856
623,-8.733821105,-9.166799856,-9.605112542
624,-9.166799856,-9.605112542,-10.04405981
625,-9.605112542,-10.04405981,-10.478041
626,-10.04405981,-10.478041,-10.90057071
627,-10.478041,-10.90057071,-11.30435148
628,-10.90057071,-11.30435148,-11.68141474
629,-11.30435148,-11.68141474,-12.02333809
630,-11.68141474,-12.02333809,-12.32154074
631,-12.02333809,-12.32154074,-12.56764997
632,-12.32154074,-12.56764997,-12.75392059
633,-12.56764997,-12.75392059,-12.87367821
634,-12.75392059,-12.87367821,-12.92174823
635,-12.87367821,-12.92174823,-12.89482717
636,-12.92174823,-12.89482717,-12.79175464
637,-12.89482717,-12.79175464,-12.61365218
638,-12.79175464,-12.61365218,-12.36390977
639,-12.61365218,-12.36390977,-12.04801898
640,-12.36390977,-12.04801898,-11.67327044
641,-12.04801898,-11.67327044,-11.2483487
642,-11.67327044,-11.2483487,-10.78286712
643,-11.2483487,-10.78286712,-10.28688811
644,-10.78286712,-10.28688811,-9.770469631
645,-10.28688811,-9.770469631,-9.243270352
